condition,replication,topic,conflict_type,word_count,num_turns,negative_words,positive_words,conflict_phrases,resolution_phrases,negativity_pct,positivity_pct,sentiment_ratio,sarah_negativity,david_negativity
destructive_overheard,36,appreciation,destructive,9007,40,193.0,40.0,15.0,3.0,2.04319288587762,0.42345966546686425,-0.6566523605150214,2.189625850340136,1.8979333614508647
destructive_overheard,36,finances,destructive,3745,34,79.0,20.0,11.0,2.0,2.016849629818739,0.5105948429920858,-0.5959595959595959,2.1041557075223567,1.9345238095238095
destructive_overheard,36,household chores,destructive,8703,34,228.0,80.0,14.0,4.0,2.5065963060686016,0.8795074758135445,-0.4805194805194805,2.660406885758998,2.3092369477911645
destructive_witnessed,36,credit card debt,destructive,4128,36,85.0,11.0,13.0,0.0,1.9873743277998597,0.2571896188917466,-0.7708333333333334,1.675257731958763,2.3601847101077476
destructive_witnessed,36,date nights,destructive,3666,40,59.0,22.0,12.0,4.0,1.5477439664218258,0.577124868835257,-0.4567901234567901,1.4933058702368691,1.6042780748663104
destructive_witnessed,36,investments,destructive,6905,40,180.0,36.0,13.0,2.0,2.475587952138633,0.49511759042772663,-0.6666666666666666,2.2102747909199523,2.7020137649757836
destructive_witnessed,36,education,destructive,9072,35,210.0,95.0,12.0,4.0,2.214022140221402,1.0015814443858724,-0.3770491803278688,2.190201729106628,2.2429906542056073
destructive_witnessed,36,stress management,destructive,4747,34,126.0,23.0,15.0,4.0,2.5413473174667205,0.463896732553449,-0.6912751677852349,2.519548218940052,2.5602409638554215
destructive_witnessed,36,parenting,destructive,4208,30,58.0,35.0,12.0,3.0,1.3122171945701357,0.7918552036199095,-0.24731182795698925,1.2263668880940215,1.3804303694681284
destructive_witnessed,36,health habits,destructive,7215,40,185.0,40.0,17.0,3.0,2.461415646620543,0.532197977647685,-0.6444444444444445,2.4684585847504112,2.454780361757106
destructive_witnessed,36,social obligations,destructive,5139,30,85.0,37.0,15.0,4.0,1.574074074074074,0.6851851851851852,-0.39344262295081966,1.3743218806509945,1.7836812144212524
destructive_involved,36,budget,destructive,1153,16,19.0,32.0,3.0,4.0,1.5650741350906094,2.6359143327841847,0.2549019607843137,0.8726003490401396,2.1840873634945397
destructive_involved,36,parenting decisions about Emma,destructive,1311,19,26.0,23.0,2.0,2.0,1.8479033404406537,1.634683724235963,-0.061224489795918366,0.7334963325183375,2.3046092184368736
destructive_involved,36,quality time,destructive,1186,17,16.0,40.0,2.0,4.0,1.260835303388495,3.152088258471237,0.42857142857142855,0.8264462809917356,2.132701421800948
destructive_involved,36,social obligations,destructive,1115,15,9.0,15.0,3.0,5.0,0.7563025210084033,1.2605042016806722,0.25,0.4807692307692308,0.8146639511201629
constructive,36,financial planning,constructive,4267,34,12.0,146.0,1.0,8.0,0.2729133500113714,3.320445758471685,0.8481012658227848,0.28688524590163933,0.25549310168625444
constructive,36,communication patterns,constructive,5161,38,16.0,213.0,1.0,10.0,0.29795158286778395,3.9664804469273744,0.8602620087336245,0.35231943628890194,0.20366598778004072
constructive,36,sleep schedules,constructive,3206,30,17.0,142.0,0.0,7.0,0.516246583662314,4.312177345885211,0.7861635220125787,0.5958829902491874,0.414651002073255
constructive,36,major purchases,constructive,4110,40,27.0,112.0,0.0,10.0,0.6309885487263379,2.6174339799018465,0.6115107913669064,0.6799999999999999,0.5621135469364812
constructive,36,friends,constructive,5014,40,26.0,146.0,2.0,10.0,0.4965622612681436,2.7883880825057297,0.6976744186046512,0.658578856152513,0.2977456401531263
constructive,36,home maintenance,constructive,3104,30,15.0,106.0,0.0,9.0,0.4608294930875576,3.2565284178187404,0.7520661157024794,0.7363770250368188,0.2635740643120717
constructive,36,emotional support,constructive,3846,36,32.0,136.0,1.0,8.0,0.8028098344204716,3.411941796287005,0.6190476190476191,0.9022556390977444,0.7031642390758412
constructive,36,health habits,constructive,4192,40,22.0,135.0,2.0,10.0,0.5020538566864445,3.080785029666819,0.7197452229299363,0.45267489711934156,0.5635245901639344
destructive_chronic_mixed,36,household chores,destructive,2602,32,70.0,22.0,11.0,1.0,2.5491624180626364,0.8011653313911145,-0.5217391304347826,2.3761031907671417,2.7494108405341713
destructive_chronic_mixed,36,grocery shopping,destructive,2784,30,66.0,12.0,12.0,0.0,2.2924626606460574,0.4168113928447377,-0.6923076923076923,2.4164889836531627,2.1739130434782608
destructive_chronic_mixed,36,homework help,destructive,3606,36,72.0,42.0,16.0,0.0,1.8957345971563981,1.1058451816745656,-0.2631578947368421,1.7015070491006319,2.1252153934520392
destructive_chronic_mixed,36,screen time limits,destructive,5137,32,118.0,40.0,15.0,3.0,2.1969838018990875,0.7447402718301992,-0.4936708860759494,2.3142509135200973,2.0976616231086656
destructive_chronic_mixed,36,intimacy,destructive,7801,40,218.0,110.0,15.0,3.0,2.660483280449109,1.3424456919697338,-0.32926829268292684,2.956358517128109,2.3397761953204474
destructive_chronic_mixed,36,personal goals,destructive,16703,38,291.0,285.0,13.0,4.0,1.643417857344553,1.6095329530694078,-0.010416666666666666,1.4336917562724014,1.7141131163633618
destructive_chronic_mixed,36,health habits,destructive,6738,40,122.0,57.0,16.0,2.0,1.7388825541619155,0.8124287343215507,-0.36312849162011174,1.761478486861103,1.7168589924007882
destructive_chronic_mixed,36,spending habits,destructive,4633,38,89.0,28.0,13.0,1.0,1.844559585492228,0.5803108808290156,-0.5213675213675214,1.8504811250925242,1.8370230805463967
destructive_chronic_mixed,36,saving money,destructive,4420,36,103.0,29.0,13.0,4.0,2.2222222222222223,0.6256742179072277,-0.5606060606060606,2.448355011476664,1.929737753587333
destructive_chronic_mixed,36,bedtime routines,destructive,3749,30,103.0,32.0,14.0,3.0,2.6089159067882473,0.8105369807497468,-0.5259259259259259,2.467411545623836,2.7777777777777777
destructive_chronic_mixed,36,cleaning responsibilities,destructive,6205,38,145.0,37.0,16.0,2.0,2.224267525694125,0.5675717134529835,-0.5934065934065934,2.1588280647648417,2.3211567732115674
destructive_chronic_mixed,36,parenting decisions about Emma,destructive,5312,36,115.0,48.0,15.0,3.0,2.0761870373713665,0.8665824155984835,-0.4110429447852761,1.9915115899444988,2.1809369951534734
destructive_chronic_mixed,36,friends,destructive,3502,30,86.0,26.0,14.0,2.0,2.3224412638401297,0.702133405347016,-0.5357142857142857,1.6004415011037527,3.0142781597038604
destructive_chronic_mixed,36,investments,destructive,6978,38,155.0,52.0,17.0,3.0,2.1267837541163557,0.7135016465422613,-0.4975845410628019,1.9306282722513088,2.2684310018903595
destructive_chronic_mixed,36,credit card debt,destructive,5572,34,115.0,27.0,12.0,2.0,1.977984176126591,0.46439628482972134,-0.6197183098591549,2.0811287477954146,1.8798254447801275
destructive_chronic_mixed,36,major purchases,destructive,3623,34,68.0,11.0,11.0,0.0,1.8230563002680964,0.2949061662198391,-0.7215189873417721,2.0788912579957355,1.564185544768069
destructive_chronic_mixed,36,family gatherings,destructive,6306,40,138.0,22.0,12.0,2.0,2.0928116469517746,0.33363663936912347,-0.725,2.3502151605428665,1.8751749230338652
destructive_chronic_mixed,36,listening,destructive,4688,36,84.0,37.0,13.0,4.0,1.7146356399265157,0.7552561747295367,-0.3884297520661157,1.5151515151515151,1.9238812212463405
destructive_chronic_mixed,36,parenting,destructive,9242,40,191.0,63.0,17.0,3.0,1.9465960048919688,0.6420709335507542,-0.5039370078740157,2.135045998958514,1.6785978770673906
destructive_chronic_mixed,36,health habits,destructive,5662,30,126.0,49.0,13.0,4.0,2.112321877619447,0.8214585079631181,-0.44,1.784936874183718,2.317339149400218
destructive_chronic_mixed,36,cleaning responsibilities,destructive,12002,38,438.0,45.0,17.0,4.0,3.519485737243873,0.3615910004017678,-0.8136645962732919,3.712248322147651,2.8875902371949125
destructive_chronic_mixed,36,sleep schedules,destructive,3158,34,67.0,11.0,16.0,1.0,2.0526960784313726,0.33700980392156865,-0.717948717948718,2.1658415841584158,1.9417475728155338
destructive_chronic_mixed,36,communication,destructive,4829,38,82.0,50.0,12.0,4.0,1.6298946531504672,0.9938382031405287,-0.24242424242424243,1.6170212765957446,1.641178664677359
destructive_chronic_mixed,36,finances,destructive,3707,38,71.0,21.0,13.0,3.0,1.849921834288692,0.5471599791558104,-0.5434782608695652,2.3338406900050734,1.339046598821639
destructive_chronic_mixed,36,extracurricular activities,destructive,13540,38,427.0,73.0,17.0,3.0,2.9954401964223076,0.5121010171869519,-0.708,2.1075385031072686,3.306803107826416
destructive_chronic_mixed,36,social obligations,destructive,7283,38,125.0,55.0,17.0,1.0,1.6391292945187517,0.7212168895882508,-0.3888888888888889,1.7543859649122806,1.5334338863750627
destructive_chronic_mixed,36,meal planning,destructive,6795,40,131.0,40.0,16.0,4.0,1.8576290414066932,0.5672149744753261,-0.5321637426900585,1.7464424320827943,1.9444444444444444
destructive_chronic_mixed,36,home maintenance,destructive,3919,30,104.0,38.0,15.0,3.0,2.523047064531781,0.9218825812712276,-0.4647887323943662,2.13903743315508,2.9055690072639226
destructive_overheard,37,intimacy,destructive,3281,30,71.0,30.0,14.0,4.0,2.047289504036909,0.8650519031141869,-0.40594059405940597,2.1487603305785123,1.9358741681790685
destructive_overheard,37,yard work,destructive,4044,32,89.0,46.0,12.0,3.0,2.104516434145188,1.0877275951761645,-0.31851851851851853,2.0779220779220777,2.126736111111111
destructive_overheard,37,listening,destructive,10349,30,134.0,55.0,14.0,2.0,1.205795014847476,0.49491586430306844,-0.41798941798941797,0.9551310528653931,2.275960170697013
destructive_overheard,37,exercise,destructive,2344,30,63.0,16.0,13.0,1.0,2.547513141932875,0.646987464617873,-0.5949367088607594,2.667744543249798,2.4271844660194173
destructive_overheard,37,laundry,destructive,3218,32,63.0,16.0,11.0,3.0,1.8672199170124482,0.4742145820983995,-0.5949367088607594,1.6594960049170253,2.06067544361763
destructive_overheard,37,friends,destructive,9821,40,256.0,73.0,16.0,3.0,2.456578063525573,0.7005085884272143,-0.5562310030395137,2.6090769568077175,2.3378839590443685
destructive_overheard,37,parenting decisions about Emma,destructive,3116,30,73.0,25.0,12.0,3.0,2.215477996965099,0.7587253414264037,-0.4897959183673469,1.7623363544813697,2.9029793735676086
destructive_overheard,37,weekend plans,destructive,4872,36,106.0,29.0,13.0,2.0,2.068696330991413,0.5659640905542546,-0.5703703703703704,2.2843639228042534,1.8568665377176015
destructive_witnessed,37,communication,destructive,7522,32,129.0,97.0,16.0,6.0,1.6195856873822974,1.2178279974890145,-0.1415929203539823,1.5333013895543843,1.7145871801635453
destructive_witnessed,37,household chores,destructive,5121,30,116.0,54.0,15.0,2.0,2.1449704142011834,0.9985207100591716,-0.36470588235294116,2.253098009763425,2.040072859744991
destructive_witnessed,37,appreciation,destructive,4223,38,95.0,23.0,15.0,1.0,2.1502942507922134,0.520597555454957,-0.6101694915254238,2.0720720720720722,2.229299363057325
destructive_witnessed,37,laundry,destructive,5699,38,145.0,33.0,17.0,4.0,2.418682235195997,0.5504587155963303,-0.6292134831460674,2.097488921713442,2.835249042145594
destructive_witnessed,37,social obligations,destructive,13560,36,253.0,58.0,14.0,4.0,1.7739447482821482,0.4066750806338522,-0.6270096463022508,2.6014568158168574,1.4686120176617392
destructive_witnessed,37,hobbies,destructive,4054,38,66.0,19.0,12.0,1.0,1.5610217596972564,0.44938505203405865,-0.5529411764705883,1.4306857424765662,1.6810540663334848
destructive_witnessed,37,household chores,destructive,3355,36,71.0,16.0,16.0,3.0,2.0119013884953243,0.45338622839331255,-0.632183908045977,2.037617554858934,1.9814241486068114
destructive_witnessed,37,homework help,destructive,11982,40,268.0,65.0,14.0,4.0,2.1371610845295055,0.518341307814992,-0.6096096096096096,2.68762677484787,2.0344436033308098
destructive_involved,37,work-life balance,destructive,968,15,35.0,27.0,7.0,3.0,3.4280117531831538,2.644466209598433,-0.12903225806451613,3.0927835051546393,3.5616438356164384
destructive_involved,37,diet,destructive,1283,17,31.0,10.0,4.0,1.0,2.2318214542836574,0.7199424046076314,-0.5121951219512195,0.9036144578313252,2.6490066225165565
destructive_involved,37,friends,destructive,1156,15,25.0,14.0,3.0,2.0,2.035830618892508,1.1400651465798046,-0.28205128205128205,2.195121951219512,1.715686274509804
destructive_involved,37,screen time limits,destructive,1188,17,9.0,13.0,4.0,4.0,0.7042253521126761,1.0172143974960877,0.18181818181818182,0.4319654427645789,1.4204545454545454
constructive,37,bills,constructive,4241,38,27.0,103.0,0.0,9.0,0.6130790190735695,2.3387829246139873,0.5846153846153846,0.8112724167378309,0.38797284190106696
constructive,37,exercise,constructive,3967,36,31.0,111.0,1.0,6.0,0.7555447233731416,2.7053375578844747,0.5633802816901409,0.9149130832570906,0.5738132498695879
constructive,37,major purchases,constructive,3636,34,17.0,90.0,2.0,8.0,0.4439801514755811,2.3504831548707235,0.6822429906542056,0.5777310924369748,0.3116883116883117
constructive,37,cooking duties,constructive,3113,32,25.0,109.0,2.0,9.0,0.7725587144622992,3.368355995055624,0.6268656716417911,0.6920415224913495,0.8655126498002662
constructive,37,meal planning,constructive,4507,36,27.0,133.0,1.0,8.0,0.5747126436781609,2.8309919114516817,0.6625,0.6238859180035651,0.5297473512632437
constructive,37,quality time,constructive,3121,30,20.0,102.0,1.0,7.0,0.6199628022318662,3.1618102913825172,0.6721311475409836,0.7986309184255562,0.40733197556008144
constructive,37,work-life balance,constructive,4643,36,25.0,149.0,2.0,10.0,0.5151452709664125,3.0702658149598183,0.7126436781609196,0.4694835680751174,0.5659555942533739
constructive,37,time management,constructive,2719,30,21.0,102.0,1.0,9.0,0.7423117709437964,3.6055143160127257,0.6585365853658537,0.8904109589041096,0.5843681519357196
destructive_chronic_mixed,37,cooking duties,destructive,5039,30,125.0,48.0,14.0,4.0,2.372817008352316,0.9111617312072893,-0.44508670520231214,1.93596425912137,2.827265685515105
destructive_chronic_mixed,37,friends,destructive,3637,36,98.0,24.0,15.0,1.0,2.562761506276151,0.6276150627615062,-0.6065573770491803,2.7670171555063643,2.379771938522558
destructive_chronic_mixed,37,saving money,destructive,3485,40,80.0,33.0,18.0,2.0,2.207505518763797,0.9105960264900662,-0.415929203539823,2.3065833733781833,2.0738820479585223
destructive_chronic_mixed,37,spending habits,destructive,4148,38,58.0,27.0,12.0,1.0,1.3432144511347845,0.6252894858730894,-0.36470588235294116,1.3659915214319358,1.3211845102505695
destructive_chronic_mixed,37,social obligations,destructive,4534,30,84.0,45.0,12.0,1.0,1.747088186356073,0.9359400998336107,-0.3023255813953488,1.2699350265800353,2.8832630098452885
destructive_chronic_mixed,37,personal goals,destructive,3104,32,62.0,22.0,11.0,2.0,1.9100431300061615,0.6777572396796057,-0.47619047619047616,2.1549213744903906,1.6350555918901242
destructive_chronic_mixed,37,decision making,destructive,5144,38,85.0,45.0,14.0,3.0,1.5691342071257153,0.8307181096547905,-0.3076923076923077,1.0509296685529508,2.0047570506286103
destructive_chronic_mixed,37,childcare responsibilities,destructive,4999,40,119.0,43.0,16.0,3.0,2.2845075830293724,0.8254943367248992,-0.4691358024691358,2.2807707432166735,2.288072018004501
destructive_chronic_mixed,37,parenting styles,destructive,3761,32,84.0,34.0,13.0,2.0,2.1212121212121215,0.8585858585858586,-0.423728813559322,1.9397651863195506,2.2988505747126435
destructive_chronic_mixed,37,sleep schedules,destructive,7000,36,133.0,59.0,15.0,3.0,1.8161955482725658,0.8056807319404615,-0.3854166666666667,1.6823034616628922,1.9139886578449905
destructive_chronic_mixed,37,quality time,destructive,5367,40,107.0,45.0,17.0,2.0,1.8995206816971417,0.7988638380969288,-0.40789473684210525,1.8120522545301307,1.96319018404908
destructive_chronic_mixed,37,investments,destructive,5322,34,90.0,37.0,17.0,4.0,1.620453727043572,0.6661865322290241,-0.41732283464566927,1.8104015799868336,1.3910969793322734
destructive_chronic_mixed,37,budget,destructive,6225,40,115.0,23.0,14.0,3.0,1.7635332004293818,0.3527066400858764,-0.6666666666666666,1.9192208536236037,1.5841584158415842
destructive_chronic_mixed,37,discipline strategies,destructive,6052,34,123.0,63.0,14.0,2.0,1.9221753398968588,0.9845288326300985,-0.3225806451612903,1.850780798149219,2.0061203672220334
destructive_chronic_mixed,37,appreciation,destructive,4060,38,91.0,40.0,15.0,3.0,2.131646755680487,0.9369875849144998,-0.3893129770992366,1.9305019305019304,2.3735810113519094
destructive_chronic_mixed,37,major purchases,destructive,4900,38,95.0,40.0,16.0,3.0,1.862379925504803,0.7841599686336012,-0.4074074074074074,1.7760057992026095,1.964133219470538
destructive_chronic_mixed,37,work-life balance,destructive,3618,32,69.0,44.0,13.0,3.0,1.8172241243086646,1.1588095865156702,-0.22123893805309736,1.5744274809160304,2.1164021164021163
destructive_chronic_mixed,37,intimacy,destructive,11774,30,340.0,231.0,14.0,4.0,2.729389098498836,1.8543790639800914,-0.19089316987740806,2.9197860962566846,2.156420984872868
destructive_chronic_mixed,37,personal habits,destructive,4459,34,101.0,33.0,16.0,5.0,2.164594942134591,0.7072438919845692,-0.5074626865671642,2.2091310751104567,2.1025641025641026
destructive_chronic_mixed,37,cooking duties,destructive,5095,36,95.0,61.0,16.0,2.0,1.76023716879748,1.1302575504910135,-0.21794871794871795,1.6943169784680552,1.8330733229329172
destructive_chronic_mixed,37,saving money,destructive,3500,38,103.0,19.0,15.0,2.0,2.810368349249659,0.5184174624829468,-0.6885245901639344,2.7610441767068274,2.869097429766886
destructive_chronic_mixed,37,personal goals,destructive,8156,36,190.0,45.0,16.0,1.0,2.2121317964838747,0.5239259517988124,-0.6170212765957447,2.2285372419982052,2.1544929059379925
destructive_chronic_mixed,37,cleaning responsibilities,destructive,5518,34,103.0,32.0,13.0,4.0,1.7780079406179872,0.5523908165026756,-0.5259259259259259,1.8266164105537837,1.7064846416382253
destructive_chronic_mixed,37,family gatherings,destructive,10100,40,147.0,83.0,12.0,4.0,1.3766622963101705,0.7772991196853344,-0.2782608695652174,1.4916467780429594,1.2743362831858407
destructive_chronic_mixed,37,family time,destructive,4509,36,113.0,29.0,15.0,3.0,2.394575121847849,0.6145369781733417,-0.5915492957746479,2.041684389621438,2.7449324324324325
destructive_chronic_mixed,37,decision making,destructive,16514,40,469.0,121.0,15.0,5.0,2.6838340486409153,0.6924177396280401,-0.5898305084745763,2.891678289167829,2.3511904761904763
destructive_chronic_mixed,37,investments,destructive,3972,30,67.0,25.0,15.0,2.0,1.6199226305609284,0.6044487427466151,-0.45652173913043476,1.3618677042801557,1.875
destructive_chronic_mixed,37,credit card debt,destructive,11246,38,199.0,55.0,15.0,2.0,1.7230929084769242,0.4762317083730193,-0.5669291338582677,2.3674911660777385,1.513935084298658
destructive_overheard,38,hobbies,destructive,5890,34,138.0,65.0,15.0,5.0,2.2344559585492227,1.052461139896373,-0.35960591133004927,2.7666399358460305,1.8739815317762087
destructive_overheard,38,appreciation,destructive,4577,34,131.0,40.0,15.0,5.0,2.722926626480981,0.8314279775514447,-0.5321637426900585,2.8018339276617423,2.6685393258426964
destructive_overheard,38,diet,destructive,6120,40,130.0,44.0,15.0,4.0,2.0274485339987525,0.6862133499688085,-0.4942528735632184,2.213053263315829,1.8953550453817407
destructive_overheard,38,finances,destructive,6377,38,145.0,21.0,15.0,3.0,2.1843928894245255,0.3163603495028623,-0.7469879518072289,2.001194743130227,2.370820668693009
destructive_overheard,38,discipline strategies,destructive,5388,32,107.0,49.0,10.0,2.0,1.875876577840112,0.8590462833099579,-0.3717948717948718,1.460718515594157,2.207505518763797
destructive_overheard,38,emotional support,destructive,14121,30,285.0,238.0,16.0,3.0,1.9002533671156154,1.5868782504333914,-0.08986615678776291,1.9299287410926365,1.8916595012897677
destructive_overheard,38,in-laws,destructive,12706,32,265.0,108.0,14.0,3.0,1.9629629629629628,0.8,-0.42091152815013405,2.3495997934417763,1.4424748001390337
destructive_overheard,38,parenting,destructive,13532,34,435.0,71.0,17.0,4.0,3.065755162449785,0.500387624215942,-0.7193675889328063,3.371311169219275,2.125825912094226
destructive_witnessed,38,time management,destructive,3157,30,65.0,37.0,12.0,1.0,1.9554753309265944,1.1131167268351383,-0.27450980392156865,2.1739130434782608,1.634472511144131
destructive_witnessed,38,spending habits,destructive,2603,30,60.0,11.0,10.0,2.0,2.2156573116691285,0.40620384047267355,-0.6901408450704225,2.064220183486239,2.357142857142857
destructive_witnessed,38,personal goals,destructive,6083,32,148.0,42.0,16.0,2.0,2.3186589378035407,0.6579978066739777,-0.5578947368421052,2.231884057971014,2.42072962836686
destructive_witnessed,38,parenting,destructive,5533,30,98.0,51.0,15.0,4.0,1.6683690840994212,0.8682328907048007,-0.31543624161073824,2.0104244229337302,1.3801756587202008
destructive_witnessed,38,parenting styles,destructive,7232,34,147.0,68.0,11.0,3.0,1.9416193369436003,0.8981640470215294,-0.3674418604651163,2.056476365868631,1.8548574078367728
destructive_witnessed,38,personal habits,destructive,8866,30,222.0,31.0,15.0,3.0,2.3725553061878806,0.33130276798119057,-0.7549407114624506,1.9856591285162712,2.617344268016053
destructive_witnessed,38,personal time,destructive,3837,36,59.0,35.0,13.0,1.0,1.459312391788276,0.8656937917388079,-0.2553191489361702,1.6415261756876662,1.2297372833985467
destructive_witnessed,38,hobbies,destructive,3135,34,61.0,32.0,17.0,2.0,1.8603232692894174,0.9759072888075633,-0.3118279569892473,1.8209408194233687,1.9201228878648235
destructive_involved,38,yard work,destructive,1199,15,15.0,28.0,8.0,3.0,1.1848341232227488,2.211690363349131,0.3023255813953488,1.2745098039215685,0.8130081300813009
destructive_involved,38,childcare responsibilities,destructive,1189,16,23.0,11.0,5.0,3.0,1.8210609659540775,0.870942201108472,-0.35294117647058826,0.9727626459143969,2.403204272363151
destructive_involved,38,child's behavior,destructive,1491,20,44.0,20.0,4.0,2.0,2.7777777777777777,1.2626262626262625,-0.375,2.338530066815145,3.3527696793002915
destructive_involved,38,bedtime routines,destructive,1470,19,36.0,21.0,4.0,4.0,2.3225806451612905,1.3548387096774193,-0.2631578947368421,1.4379084967320261,3.1847133757961785
constructive,38,intimacy,constructive,4547,38,23.0,148.0,2.0,10.0,0.4869786152868939,3.133601524454796,0.7309941520467836,0.31201248049922,0.6947660954145438
constructive,38,friends,constructive,3689,34,14.0,118.0,1.0,11.0,0.3663003663003663,3.087388801674516,0.7878787878787878,0.3252032520325203,0.4046535154274153
constructive,38,decision making,constructive,3981,36,31.0,134.0,2.0,12.0,0.7531584062196307,3.2555879494655007,0.6242424242424243,0.8593396653098146,0.6299212598425197
constructive,38,diet,constructive,2895,30,14.0,77.0,0.0,7.0,0.45336787564766834,2.493523316062176,0.6923076923076923,0.5366726296958855,0.3543586109142452
constructive,38,exercise,constructive,4309,30,28.0,137.0,2.0,9.0,0.6307726965532777,3.0862806938499663,0.6606060606060606,0.8467023172905526,0.4100227790432802
constructive,38,diet,constructive,3238,34,23.0,86.0,3.0,6.0,0.6800709639266705,2.54287403903016,0.5779816513761468,0.9475679090334808,0.44469149527515284
constructive,38,finances,constructive,4814,40,19.0,138.0,0.0,9.0,0.3811434302908726,2.768304914744233,0.7579617834394905,0.24968789013732834,0.5034856700232379
constructive,38,parenting,constructive,4608,30,16.0,141.0,0.0,12.0,0.3321569441561138,2.9271330703757528,0.7961783439490446,0.354295837023915,0.31262211801484957
destructive_chronic_mixed,38,communication patterns,destructive,12538,40,304.0,139.0,16.0,5.0,2.2627465574990695,1.0346110904354298,-0.3724604966139955,2.0327868852459017,2.3302840635532016
destructive_chronic_mixed,38,stress management,destructive,5039,34,123.0,22.0,16.0,1.0,2.327341532639546,0.4162724692526017,-0.696551724137931,2.1827000808407435,2.454642475987193
destructive_chronic_mixed,38,date nights,destructive,4145,34,98.0,42.0,15.0,3.0,2.2477064220183487,0.963302752293578,-0.4,2.311320754716981,2.1875
destructive_chronic_mixed,38,respect,destructive,6149,40,167.0,39.0,18.0,5.0,2.5775582651643774,0.6019447445593457,-0.6213592233009708,2.4691358024691357,2.675683622463981
destructive_chronic_mixed,38,parenting decisions about Emma,destructive,8511,40,212.0,98.0,17.0,3.0,2.358438091000111,1.0902213816887307,-0.36774193548387096,2.812374447569305,1.795063575168287
destructive_chronic_mixed,38,investments,destructive,8049,30,167.0,85.0,13.0,2.0,1.955732521372526,0.99543272045907,-0.3253968253968254,2.215384615384615,1.8947063928261498
destructive_chronic_mixed,38,spending habits,destructive,9123,30,239.0,21.0,15.0,1.0,2.521097046413502,0.22151898734177217,-0.8384615384615385,2.5669642857142856,2.378892733564014
destructive_chronic_mixed,38,family time,destructive,3516,30,75.0,23.0,11.0,1.0,2.029220779220779,0.6222943722943723,-0.5306122448979592,1.880257298367145,2.208955223880597
destructive_chronic_mixed,38,personal time,destructive,6414,40,126.0,55.0,14.0,2.0,1.8935978358881875,0.826570483919447,-0.39226519337016574,2.0570085218924477,1.7225469086434944
destructive_chronic_mixed,38,diet,destructive,8204,36,103.0,52.0,15.0,4.0,1.1681977997051152,0.5897697629579222,-0.32903225806451614,1.1515952425901455,1.1931818181818183
destructive_chronic_mixed,38,yard work,destructive,3889,32,83.0,42.0,12.0,3.0,2.023896610582785,1.024140453547915,-0.328,1.8856447688564477,2.1164021164021163
destructive_chronic_mixed,38,home maintenance,destructive,6446,40,149.0,47.0,15.0,2.0,2.1850711247983576,0.6892506232585422,-0.5204081632653061,1.9925989183034443,2.3895946763460376
destructive_chronic_mixed,38,sleep schedules,destructive,2844,34,60.0,18.0,12.0,1.0,2.0188425302826376,0.6056527590847914,-0.5384615384615384,1.6066838046272494,2.4717514124293785
destructive_chronic_mixed,38,appreciation,destructive,7424,38,136.0,67.0,14.0,4.0,1.738241308793456,0.8563394683026585,-0.3399014778325123,1.8625393494228752,1.6201395812562314
destructive_chronic_mixed,38,screen time limits,destructive,3831,30,58.0,44.0,13.0,2.0,1.4399205561072492,1.0923535253227408,-0.13725490196078433,1.474460242232754,1.4091122592766558
destructive_chronic_mixed,38,finances,destructive,6800,38,109.0,48.0,13.0,2.0,1.5283230510375772,0.6730229949523275,-0.3885350318471338,1.6922094508301406,1.4000000000000001
destructive_chronic_mixed,38,time management,destructive,2663,32,54.0,9.0,12.0,3.0,1.9579405366207396,0.3263234227701233,-0.7142857142857143,1.8106995884773662,2.0738820479585223
destructive_chronic_mixed,38,homework help,destructive,6998,36,99.0,79.0,13.0,5.0,1.3363930885529158,1.0664146868250541,-0.11235955056179775,1.508252703471827,1.1813045711350796
destructive_chronic_mixed,38,decision making,destructive,6393,40,87.0,32.0,13.0,2.0,1.3098464317976515,0.4817825956037338,-0.46218487394957986,1.3342011064106736,1.288876435976464
destructive_chronic_mixed,38,meal planning,destructive,4817,40,99.0,28.0,12.0,2.0,1.9701492537313434,0.5572139303482587,-0.5590551181102362,1.9246861924686192,2.011385199240987
destructive_chronic_mixed,38,intimacy,destructive,4155,34,105.0,41.0,16.0,2.0,2.406049495875344,0.9395050412465628,-0.4383561643835616,2.4256292906178487,2.3864157870582834
destructive_chronic_mixed,38,weekend plans,destructive,7960,38,161.0,67.0,16.0,2.0,1.9118869492934332,0.7956299726873293,-0.41228070175438597,1.9650655021834063,1.8484769591252277
destructive_chronic_mixed,38,emotional support,destructive,8246,40,181.0,103.0,18.0,5.0,2.069754145225843,1.177815894797027,-0.2746478873239437,2.2754491017964074,1.8818380743982492
destructive_chronic_mixed,38,childcare responsibilities,destructive,7769,36,112.0,103.0,17.0,6.0,1.362364675830191,1.2528889429509793,-0.04186046511627907,1.3031718711581017,1.4203177660086663
destructive_chronic_mixed,38,grocery shopping,destructive,3287,30,72.0,15.0,13.0,5.0,2.085747392815759,0.4345307068366165,-0.6551724137931034,2.2465088038858534,1.9390581717451523
destructive_chronic_mixed,38,laundry,destructive,7446,40,207.0,71.0,17.0,3.0,2.6312444387949663,0.9025041311808821,-0.4892086330935252,2.4780355936021623,2.8296382730455076
